,gene,Nmean,NSD,Cmean,CSD,methelation
10676,PCDH7---Cluster1,0.010014775604941151,0.0011102130621200607,0.018411564383567468,0.008249386455528128,Up
10677,PCDH9---Cluster1,0.01918511082351017,0.004312239114117472,0.03248726584808731,0.034051599106951234,Up
10678,PCDH9---Cluster2,0.005385960194466215,0.0007274856138567091,0.012485642279584321,0.02282085723618827,Up
10679,PCDHA7,0.1517628929583575,0.0475753624702008,0.4547518812703949,0.2632291345210128,Up
10680,PCDHAC1,0.05740477059987498,0.010718908920209885,0.09550233906794944,0.1723840649230662,Up
10681,PCDHAC2,0.3264871317938593,0.0881266746155795,0.4463499085826769,0.21121353899902412,Up
10682,PCDHB1---Cluster1,0.046715884735954775,0.01155503273113096,0.06727617297979528,0.033178364637225566,Up
10683,PCDHB1---Cluster2,0.08030934951681308,0.016535410338751794,0.05148752107912892,0.039988874006758435,Down
10684,PCDHB10---Cluster1,0.03881704138650841,0.010142370659612538,0.1029959035887285,0.13800325270459274,Up
10685,PCDHB13,0.050106286793868096,0.013689311519618823,0.11632959739338936,0.140128496044227,Up
10686,PCDHB14,0.1121943623302572,0.03686204479362753,0.4109987615080537,0.2951901220506505,Up
10687,PCDHB15---Cluster1,0.154903741840761,0.06275938467814084,0.48913080946416204,0.2876411047309598,Up
10688,PCDHB16,0.2687452253293421,0.045571111100746624,0.6411792247321204,0.170697604950398,Up
10689,PCDHB3,0.4248669187215675,0.11913810460063677,0.5816195466803995,0.2510119322052396,Up
10690,PCDHB4,0.36063997414598337,0.05935185250208747,0.5558071427429709,0.2284374400975017,Up
10691,PCDHB5,0.0769914032531992,0.01805256615191351,0.2745305064700896,0.26082612628012003,Up
10692,PCDHB6,0.2994569650845514,0.07099635374998144,0.25832881606029745,0.2290698439763788,Down
10693,PCDHB7---Cluster1,0.2724685699621201,0.0589127568264806,0.32571612075907586,0.23420939098113275,Up
10694,PCDHGA4---Cluster1,0.06688652165452426,0.015862187265357954,0.2878024023969461,0.2366268276369499,Up
10695,PCDHGA4---Cluster2,0.8714582479558741,0.012996156294261282,0.8098384942474774,0.07785038450193234,Down
10696,PCDHGA4---Cluster3,0.012046114950903158,0.002226127128032202,0.035946802639481745,0.08266501232538019,Up
10697,PCDHGA4---Cluster4,0.14051374217384688,0.041340108086917265,0.4893966410264105,0.23871555538492814,Up
10698,PCDHGA4---Cluster5,0.12022553957639845,0.04205130381044919,0.1251875455925896,0.1421423461470851,Up
10699,PCDHGA4---Cluster6,0.9733080172996568,0.004962308678328868,0.952837570823018,0.043759481713696036,Down
10700,PCGF1---Cluster1,0.02040847092506589,0.004808293359349758,0.032491385396766125,0.01621021587583609,Up
10701,PCGF1---Cluster2,0.027002945355328024,0.005524863497074325,0.03944590051882613,0.034808065908989216,Up
10702,PCGF2---Cluster1,0.011270190500870452,0.001377723721109493,0.013815440915586114,0.008946205997332604,Up
10703,PCGF2---Cluster2,0.0054462271302203,0.0005978397935461772,0.010246258666298616,0.004346702064032619,Up
10704,PCGF3---Cluster1,0.0878499177347224,0.017365942972763483,0.10803282947467388,0.05682175137230312,Up
10705,PCGF3---Cluster2,0.022582410257727788,0.005549206357569374,0.03824543890430412,0.01914427878371248,Up
10706,PCGF5---Cluster1,0.004287571165669881,0.0012235520806674954,0.0090954673062514,0.005372996034453056,Up
10707,PCGF5---Cluster2,0.0297120137230288,0.009066586196970584,0.03860966622983975,0.052048515875146,Up
10708,PCGF6---Cluster1,0.010219786363580024,0.0016272390471158895,0.015429947005481691,0.013656363805902882,Up
10709,PCGF6---Cluster2,0.07158324707168387,0.02010800342632175,0.13305472851220626,0.08741065354559112,Up
10710,PCIF1,0.023363898101086376,0.005162837926663881,0.033184965089499106,0.0101444511464417,Up
10711,PCK1,0.07406238943790068,0.02460766709532365,0.13727314259427748,0.13752176118079676,Up
10712,PCK2,0.01352963144900645,0.0019125924743757484,0.022793084124032796,0.006843074515280023,Up
10713,PCM1,0.009195246886761871,0.0009063332814334947,0.01462754239459216,0.00699948445206746,Up
10714,PCMT1,0.006016310007105175,0.0008306392323221436,0.011547284267864732,0.010919423122270368,Up
10715,PCMTD1,0.9717111369607384,0.004412642110835422,0.948666701125682,0.03400249244910629,Down
10716,PCMTD2---Cluster1,0.06475292433574356,0.01046423677349232,0.05926286751692837,0.030234208623986226,Down
10717,PCNP---Cluster1,0.02127802831930821,0.004042102336731305,0.024619456769809683,0.005096939827790456,Up
10718,PCNP---Cluster2,0.04023001912050754,0.005866665617695958,0.06918538956798569,0.03070029027820105,Up
10719,PCNX---Cluster1,0.02830265884876841,0.006554363808887057,0.030301117875071962,0.01892543458936509,Up
10720,PCNX---Cluster2,0.006280856623763822,0.0006979311315634803,0.01066347314769613,0.0026358206514305324,Up
10721,PCNXL2,0.3901049703702506,0.0863061818897472,0.24013944035133394,0.14211186420541752,Down
10722,PCOLCE,0.7995161889934144,0.07689593959146983,0.7571786944704773,0.24857169657335304,Down
10723,PCOLCE2---Cluster1,0.010241672542990972,0.000689174632372873,0.013167818162398108,0.0032262422933418944,Up
10724,PCP4,0.8864352027003202,0.03285866242307693,0.7963008102384053,0.18399838373727567,Down
10725,PCSK1---Cluster1,0.13630593462732266,0.04114699296280591,0.24170413951829156,0.16724740869776025,Up
10726,PCSK1N---Cluster1,0.5830744047914951,0.026831352245164208,0.4142304304044336,0.13938799761436835,Down
10727,PCSK2,0.01986752947394845,0.002612872476057632,0.04911177914841554,0.07076824570497152,Up
10728,PCSK5---Cluster1,0.020579925812360088,0.0015195473299184745,0.02767685017928673,0.0092257821672965,Up
10729,PCSK6,0.9653820887723256,0.005061593204205022,0.8114000487668362,0.2014784202425242,Down
10730,PCSK9---Cluster1,0.00770413173968865,0.0009910294234093528,0.01876904299421916,0.021639981900616462,Up
10731,PCSK9---Cluster2,0.020121251254866426,0.0059784451401357205,0.023487246517698058,0.019806001125838784,Up
10732,PCTP---Cluster1,0.014207678797728643,0.007159863333897433,0.022325153449190064,0.0256617789805134,Up
10733,PCYOX1,0.011622218088644672,0.0008579664402949227,0.013374970718220018,0.007463844452716762,Up
10734,PCYOX1L,0.02601077912806466,0.0035847251324975173,0.030508730645260582,0.011303376020278876,Up
10735,PCYT1A---Cluster1,0.007614308135849787,0.001130023897707446,0.014393797582548912,0.003375856324781561,Up
10736,PCYT1A---Cluster2,0.0485022856955136,0.00625314687837302,0.04604590241323727,0.021740080716126386,Down
10737,PCYT1B---Cluster1,0.3858916546213877,0.05434997558900488,0.2117007120559564,0.15657881667140364,Down
10738,PCYT2,0.01577419701535155,0.002878463854441413,0.01552399971725576,0.005112659969388304,Down
10739,PDAP1,0.013011943361781438,0.0013123897917567966,0.015099204055297128,0.003439930757928379,Up
10740,PDC,0.9281265107238866,0.01935863081452081,0.8947600926039198,0.06028248909269,Down
10741,PDCD10---Cluster1,0.01549086954612815,0.0016989757521222609,0.018385175850771332,0.007087817826223556,Up
10742,PDCD10---Cluster2,0.005796871023389868,0.00074070419029899,0.009492376883750587,0.0025664595258977486,Up
10743,PDCD11,0.0100752619788017,0.0007278728355974041,0.014695449129196072,0.0031491384801541483,Up
10744,PDCD1LG2,0.376888177546555,0.10913140706263194,0.2423524972732969,0.20241075647546455,Down
10745,PDCD2---Cluster1,0.008482978434268063,0.0007408429962301312,0.012100239604253684,0.0033673117995902547,Up
10746,PDCD2---Cluster2,0.023691871666548715,0.003743465529281843,0.029505766538137208,0.006600024663087208,Up
10747,PDCD2L---Cluster1,0.03073745409008546,0.0034211781549404146,0.030605291513905043,0.013285657010366514,Down
10748,PDCD5---Cluster1,0.3186426458031468,0.030838907747427625,0.2722795139477531,0.052449951699612266,Down
10749,PDCD5---Cluster2,0.010160347193331969,0.0026304096338171496,0.01582174836218292,0.005310895988124257,Up
10750,PDCD6---Cluster1,0.0059621563396902106,0.0005356283031336231,0.012338940723000845,0.006896111725626004,Up
10751,PDCD6---Cluster2,0.9848302512507427,0.009630097804178069,0.9326223172835147,0.08593087090122427,Down
10752,PDCD6IP---Cluster1,0.127783820778607,0.021349118320447502,0.08736259788527427,0.03909417076707564,Down
10753,PDCD6IP---Cluster2,0.013118626250645988,0.0011338206166179564,0.016418059490599046,0.004832949684787956,Up
10754,PDCD7---Cluster1,0.022773714626287862,0.005204986059103542,0.03306834441768476,0.02480544174079326,Up
10755,PDCD7---Cluster2,0.00378937179780714,0.0005137062508812282,0.01203930376225574,0.019451281475043464,Up
10756,PDCL,0.010686650891953337,0.002423130808923353,0.01829285671452258,0.007323182391009783,Up
10757,PDDC1,0.013957373748784377,0.001425664838521633,0.01598455530093375,0.004454511033802879,Up
10758,PDE10A---Cluster1,0.021965227340430563,0.010038834911522848,0.06845264047608125,0.09024345997538384,Up
10759,PDE1A---Cluster1,0.08807903885031831,0.020539301208618854,0.08371146544986173,0.06489919824980657,Down
10760,PDE1A---Cluster2,0.8905834387992909,0.041146085167636126,0.7692806285284766,0.15577709249431934,Down
10761,PDE1B,0.058753881149725996,0.01727508409220406,0.07214183250830314,0.06267207326103598,Up
10762,PDE1C,0.2792129296357785,0.026734888942619817,0.3771428167812299,0.16442308326275407,Up
10763,PDE3A---Cluster1,0.010115461507820585,0.00046969982646618153,0.012879730150247534,0.004759466146721428,Up
10764,PDE3B---Cluster1,0.560727184956644,0.0518395783521312,0.5303900607501492,0.22016446943210347,Down
10765,PDE3B---Cluster2,0.02237861403582526,0.003734149841647639,0.04599876988782449,0.07271372043590775,Up
10766,PDE3B---Cluster3,0.010636990245291142,0.0018163628675306348,0.016512446764493816,0.017503050625230852,Up
10767,PDE3B---Cluster4,0.12149687124706247,0.036090577035091824,0.0712947155804678,0.042136256354587225,Down
10768,PDE4A,0.8459076371668561,0.02211761399563998,0.7444408970551379,0.12049387610325504,Down
10769,PDE4B,0.014497377185800676,0.0044023937980956175,0.034130958130233605,0.06507218241486559,Up
10770,PDE4C---Cluster1,0.4843420833316471,0.05447758059194748,0.6333337465341595,0.1429001638078756,Up
10771,PDE4C---Cluster2,0.3070291375194199,0.08487086999089287,0.3153173751553591,0.2915134208156934,Up
10772,PDE4D---Cluster1,0.9308086553142658,0.02649004706025763,0.8700845843020416,0.06598186780597892,Down
10773,PDE4DIP,0.6769484891324027,0.01686696286046251,0.6023202713706982,0.11233551133486028,Down
10774,PDE5A---Cluster1,0.10980327266980046,0.03689399612443423,0.13983453864862574,0.0643018146559735,Up
10775,PDE5A---Cluster2,0.0188750127477395,0.0021003795520767934,0.02426194710612788,0.011354232976901014,Up
10776,PDE6A,0.942681878331489,0.010555368598609104,0.9373623897761753,0.01782430992113296,Down
10777,PDE6B---Cluster1,0.2276006404548501,0.05587171850019401,0.16315533578107091,0.11284103660412582,Down
10778,PDE6C---Cluster1,0.8609894858126895,0.02148881326028898,0.7191591721725985,0.13338172207317775,Down
10779,PDE6H---Cluster1,0.951880394216612,0.02614503043022817,0.9016934237215588,0.07484319450557594,Down
10780,PDE6H---Cluster2,0.9508176626727932,0.012184628880239008,0.9309481245568728,0.03912347933226583,Down
10781,PDE7B---Cluster1,0.9510141800367846,0.010474059628229523,0.93265404812289,0.0447619030418506,Down
10782,PDE7B---Cluster2,0.14976938222270236,0.02261551345734816,0.1908542051191214,0.1317824238935087,Up
10783,PDE8A---Cluster1,0.009898320934329585,0.00116356759298363,0.025663980651672132,0.04393656901199616,Up
10784,PDE8A---Cluster2,0.006436613478023429,0.0007716523159498987,0.012005241151601363,0.008444065615795247,Up
10785,PDE8B---Cluster1,0.42475021132919866,0.08140134846126469,0.4717286823058948,0.22195590852562555,Up
10786,PDE8B---Cluster2,0.009192544288620985,0.0030904319848184445,0.021217988782405404,0.046120136525530014,Up
10787,PDE9A---Cluster1,0.0533489398384467,0.013394847633054787,0.08520075548598277,0.06924529672845305,Up
10788,PDE9A---Cluster2,0.012434451798457927,0.0010083059000845962,0.01877466387482171,0.004589320823017045,Up
10789,PDGFA---Cluster1,0.016030805369905213,0.0016161074096505618,0.024864610835195942,0.009240684224756672,Up
10790,PDGFA---Cluster2,0.007236175825749894,0.0010304358394042136,0.016032616052875016,0.014652039670805302,Up
10791,PDGFB---Cluster1,0.00711620614300943,0.0016534312606708787,0.013778729955618524,0.00906689477824033,Up
10792,PDGFB---Cluster2,0.041740198123526334,0.006663374508054367,0.04527946042460235,0.012783609174687795,Up
10793,PDGFC---Cluster1,0.02164334923823553,0.0017104098843756812,0.03520759394635852,0.013291424599848969,Up
10794,PDGFC---Cluster2,0.014915145281670891,0.010994138602236074,0.025858186228781155,0.02902880724959172,Up
10795,PDGFD---Cluster1,0.02116159892382375,0.002505859783195398,0.026704747532801137,0.025602245055809027,Up
10796,PDGFD---Cluster2,0.11356528016711374,0.034646658309619736,0.0631351816969035,0.05683821998885909,Down
10797,PDGFRA---Cluster1,0.010505929496394345,0.0009203357400328068,0.013820508857033164,0.006226861836177224,Up
10798,PDGFRA---Cluster2,0.14127338173522244,0.046236393746607214,0.15607404354127508,0.14995785232691067,Up
10799,PDGFRB---Cluster1,0.3171653224089905,0.039119694599592976,0.3843992366592429,0.16423384872438487,Up
10800,PDGFRB---Cluster2,0.03832117856888104,0.0104104368837532,0.12755376066006702,0.1864159944600451,Up
10801,PDGFRL,0.02279093522209133,0.003950002966436239,0.030545621954396283,0.012262137716161595,Up
10802,PDHA1,0.4652244499856704,0.0903840068147156,0.3084079136592975,0.2077034204020972,Down
10803,PDHA2---Cluster1,0.9687583468662252,0.011196275020109791,0.8685947543035654,0.14984886387556434,Down
10804,PDHB---Cluster1,0.011325585585051586,0.0014810095214733575,0.014529269494246237,0.003159492885335765,Up
10805,PDHX---Cluster1,0.07300827499102477,0.027922259676569833,0.08588125187661184,0.03713360382342906,Up
10806,PDHX---Cluster2,0.6093195430887421,0.0902309219940209,0.33968964392323825,0.2148895556603884,Down
10807,PDIA4---Cluster1,0.008687416781783952,0.0017653267278121927,0.016134795861205902,0.006250450869191012,Up
10808,PDIA4---Cluster2,0.004982088975576518,0.0006656630391949608,0.008788828788479723,0.002546934354113579,Up
10809,PDIA5,0.029799484047485062,0.010744044868354148,0.02922613438247277,0.019090998589971646,Down
10810,PDIA6,0.013637703375129076,0.002927496188292996,0.01349419654473278,0.006670122334050035,Down
10811,PDIK1L,0.013300646143858863,0.0023896593985021424,0.018248666249443227,0.0043092978592620115,Up
10812,PDILT---Cluster1,0.9312360829093038,0.017241270623345687,0.6896234633487419,0.1929498961119284,Down
10813,PDK1,0.005883964319222357,0.0006685489052258135,0.01136774007160687,0.0055303493061833065,Up
10814,PDK2,0.015155670037070638,0.003565082975782521,0.021022977860239826,0.009090232283914468,Up
10815,PDK4---Cluster1,0.05724834425965221,0.010653094631042326,0.06865646055768833,0.04356964987353005,Up
10816,PDK4---Cluster2,0.04020345285234951,0.010518427599153321,0.04591842478876188,0.041392361024383865,Up
10817,PDLIM2---Cluster1,0.05837749876808769,0.056493320144696185,0.058412947587183815,0.07634275399286711,Up
10818,PDLIM2---Cluster2,0.19341753711140847,0.06573134248742438,0.06297785957599737,0.09220316824228464,Down
10819,PDLIM3---Cluster1,0.032949053550549036,0.00757230434809577,0.04316644140495825,0.03841667075650965,Up
10820,PDLIM3---Cluster2,0.0216206411532264,0.002285212893673797,0.030995614389749838,0.01622766231529059,Up
10821,PDLIM4---Cluster1,0.5312250293869278,0.06095596504957525,0.4624890906350595,0.16244912387863605,Down
10822,PDLIM5---Cluster1,0.01731044821480475,0.001295915968760608,0.02377146418138868,0.009381580553688141,Up
10823,PDLIM7---Cluster1,0.008285278864914923,0.0006272328502397697,0.010785406189932857,0.0037780714189459452,Up
