,gene,mean,SD
7164,IGF2BP3---Cluster1,0.06138040773844861,0.03623822069771798
4190,DHX35---Cluster2,0.061363057425976975,0.07397417044846116
13791,SLC5A6---Cluster1,0.061361902080908075,0.02616562507547384
14520,SUOX,0.06135098441559385,0.035216077220785
13167,SENP6---Cluster1,0.06132306634714225,0.019935992782096672
3365,CNN2,0.06130190843850181,0.02824558937151865
14923,THBS2,0.06127952962744685,0.05506303035862498
16374,WNT1---Cluster1,0.0612535313627347,0.03841955423282576
8158,LBX1,0.061243722254636423,0.10628210265121517
10106,NPR3---Cluster1,0.06122776225945298,0.10034448287091902
12954,SAMD14---Cluster1,0.06122222438514395,0.029757741148581363
1093,ATP5G3,0.061212713409384285,0.1284183570832275
590,AMOT---Cluster1,0.06120500317376549,0.0885556999240107
10419,OSBPL11---Cluster2,0.06115783473728685,0.07058601494815146
14560,SYK---Cluster4,0.061154931738525736,0.030300203765287505
1384,BLOC1S2---Cluster2,0.061097818116899676,0.06367307998990622
7646,KCNJ10---Cluster2,0.06108693774244549,0.08513512865343527
8207,LEMD3,0.06107900824175399,0.0886540046095143
13704,SLC35D2,0.061075481958575574,0.033590096556892435
14299,SSH1---Cluster1,0.06104777558039835,0.03072396299453022
5529,FLI1---Cluster1,0.061031814497157576,0.08540999753313276
16201,VPS37A---Cluster2,0.06102330499358919,0.02944396796793975
11070,PIGY---Cluster1,0.06101380631377989,0.016176145269479192
4606,EFCAB1---Cluster1,0.061009147870909324,0.08590675045534972
4743,ELK3---Cluster2,0.06100453413032188,0.07494160354918733
2398,CAMK1G,0.060997194025166325,0.04177373667516185
13390,SHC3---Cluster1,0.06098145451582295,0.034503075452758464
6118,GNA14---Cluster2,0.060950752218067825,0.06509556452174739
13418,SIGLEC6,0.06085695631212853,0.08294106063250171
4511,DUT---Cluster1,0.060832316045664935,0.025982981329868943
13820,SLC7A10---Cluster1,0.060828355601226326,0.06597200942732713
16948,ZNF655,0.06081121449809726,0.12362479829714225
13341,SGSM2,0.0607793573314993,0.0641499657171221
13804,SLC6A15---Cluster1,0.060752557758233273,0.07577377996462316
16917,ZNF584---Cluster2,0.06074025985312556,0.06876301871116372
4218,DIRC2---Cluster1,0.06072389825735538,0.033870189004841504
9882,NEUROG3---Cluster1,0.060677456714704925,0.1171970801971362
3141,CHPT1---Cluster1,0.06065333963729175,0.0543806680913356
10515,P4HA3---Cluster1,0.060636286016569375,0.06604185381831848
12441,RFT1,0.060629996487765174,0.04542940758189317
12805,RPS9,0.060621923750282476,0.03735253867162616
15100,TMEM121---Cluster2,0.060542760267461526,0.11853996852351785
16056,USP18---Cluster1,0.06053069038852319,0.04104222868696469
16733,ZNF23---Cluster1,0.06048103460538407,0.03266520934017264
16919,ZNF585B---Cluster1,0.060477833761113674,0.05253593264323623
5971,GFRA1---Cluster1,0.060473359603530376,0.09368364950774694
13675,SLC30A2---Cluster2,0.06043995769908876,0.13101628371144938
9339,MRPL41,0.060433252151570985,0.03970097363932743
16377,WNT10A---Cluster2,0.06043104701715993,0.05138460413302619
16860,ZNF501---Cluster2,0.06039913863175313,0.08828787419839203
16764,ZNF287---Cluster1,0.060385245360433534,0.06763446680827387
13110,SEC22A---Cluster2,0.060330080051493776,0.012231262021902018
10643,PAX6,0.060304127975528574,0.08042763719184827
12133,RAD23B---Cluster2,0.06028328282914421,0.03925941049793535
15878,UBE2Q2,0.060236345229116375,0.042966209160607366
5167,FAM175A---Cluster1,0.06019843228128687,0.03128793344570597
6924,HPCA---Cluster2,0.06015883524568249,0.055381905610194966
15768,TUBB3---Cluster1,0.06014904397781285,0.08055569552477942
15006,TLE2---Cluster2,0.060147915622330274,0.01882067643684963
10415,OS9---Cluster2,0.060146668800360625,0.03996890217983315
14762,TCF25---Cluster2,0.060123394913048224,0.03767109603077237
16057,USP18---Cluster2,0.06011650446264447,0.09349838870228552
4378,DOC2A---Cluster2,0.060080047101872286,0.03882295058799451
10053,NOP10---Cluster1,0.06007238112202479,0.03544791921220403
2826,CD8A---Cluster1,0.06006436885933555,0.06919676315244867
14734,TBX3,0.060049043694654136,0.11547599198961553
6944,HR---Cluster2,0.06001754193421083,0.06161999489944504
16657,ZMAT3---Cluster2,0.060006871835294164,0.013120983514162046
914,ARNTL2---Cluster1,0.05999865962307379,0.06594593246256837
7544,JPH3---Cluster1,0.05998997723955125,0.09733949812097506
8388,LOC375190,0.05997046673793055,0.051465673699684376
5530,FLI1---Cluster2,0.05992085180237933,0.11459185818018157
12165,RALGDS,0.059882502142545216,0.08956984807618673
7838,KIAA2013,0.05986037739016595,0.033833534758380225
5463,FGFR1OP---Cluster1,0.05982385787909264,0.03330879835539827
3005,CELSR2---Cluster1,0.059794942231782174,0.0421545352525175
11889,PTGFRN,0.059762150804847224,0.04228591978457105
16724,ZNF215,0.059754837953251635,0.06464804044507584
3939,DAB2IP---Cluster1,0.05974860267000681,0.1163163192140826
1255,BBC3---Cluster2,0.05972903153850982,0.0316461710764265
16466,YIF1B---Cluster2,0.05968471827069224,0.0682224152563436
4966,ESYT3,0.05964113966529042,0.03643442866840161
8799,MARCH8---Cluster1,0.05959350257627327,0.03158960158619213
7739,KCTD9---Cluster1,0.05958396709647994,0.025469734942826568
7708,KCNQ4---Cluster1,0.0595615004837337,0.07106995709604036
13734,SLC39A11---Cluster1,0.059551073294295785,0.033854430588098144
8516,LRRC33---Cluster2,0.059517071200089824,0.04560045414002418
3666,CSDA---Cluster1,0.05943083151521141,0.033014626966090393
8328,LMO1,0.05942683765043955,0.03435700980134994
12712,RPL22---Cluster1,0.05942293206929632,0.0372288793188228
4199,DHX8---Cluster2,0.059370013122867785,0.0726552644934277
1241,BASP1,0.05933569263116442,0.10233521267697583
9513,MUDENG---Cluster1,0.059321454145477875,0.030893269301312844
15617,TRUB1---Cluster1,0.059311864591599865,0.03721293522649128
10716,PCMTD2---Cluster1,0.05926286751692837,0.030234208623986226
152,ACO2---Cluster2,0.059259063809929714,0.012112657676141702
9222,MNX1---Cluster1,0.05923743162147613,0.091828564436005
8336,LMX1B,0.05921820968425681,0.1419917025440956
16213,VPS53---Cluster1,0.05918479317013053,0.0351768758388628
9978,NKX2-5---Cluster1,0.05915406427224645,0.035072285581724615
6009,GINS4,0.05914984145540408,0.011153447124452931
7381,IPO8---Cluster1,0.05914637765730296,0.03478672900019614
4999,EXOC3---Cluster1,0.059133548343247085,0.050950355930541216
1266,BCAM---Cluster1,0.05910795580936416,0.022673200938029568
12224,RASGEF1C,0.05906380145634056,0.015935065839479536
8497,LRPPRC---Cluster1,0.05902639835075494,0.02905513509339428
11183,PLCB1---Cluster2,0.05890656221004625,0.050442065928409066
7801,KIAA0907---Cluster1,0.05890382490598304,0.02327190817405929
2364,CADM4---Cluster2,0.058890608352192876,0.03876702819849773
9435,MT1F,0.0588574352136601,0.03911848510049288
8736,MAP3K13,0.05884847564641885,0.046032415315363666
2308,CA5B---Cluster2,0.058825941220014076,0.08075262601526932
4697,EIF3E,0.05879404507374453,0.039013959758445536
3071,CGREF1,0.05877145388057811,0.06789598059765621
13634,SLC26A4,0.05876957691567657,0.1127299583421346
5618,FOXE1---Cluster2,0.05871077513879992,0.10681368856453627
12573,RND3,0.05866473359389456,0.020000777260755
7099,IER2---Cluster1,0.058663428680197985,0.026950145810335332
5782,GABRA2,0.0586599952881643,0.10957028885663736
4729,EIF5A2,0.05865760706083065,0.11575025282686913
12129,RAC2,0.05865681252358111,0.06426877952006238
5358,FBXO39,0.0586464120198895,0.103857532368655
13337,SGPP1---Cluster1,0.05861821455916767,0.07383125687129502
450,AK3L1---Cluster2,0.05861409873946461,0.026299657271860663
8103,LAD1---Cluster1,0.058596814233222085,0.049258184918885686
8858,MC1R---Cluster1,0.05858311736127837,0.08862579788359255
9166,MLLT1,0.05855693946823767,0.03149129119343059
13853,SLCO5A1---Cluster2,0.058554299252183035,0.08270380314011018
3155,CHRNA4---Cluster2,0.05853502565488826,0.07135248484024341
3410,COBRA1,0.0585093226666092,0.030932352023676418
7514,IZUMO1---Cluster1,0.05849732834341191,0.08734400163239497
14917,THAP5---Cluster2,0.0584893255647817,0.10514953604559073
11392,POU2F2---Cluster1,0.05847898091272283,0.05323367799990041
14341,ST6GALNAC3---Cluster2,0.058471008301751,0.02585232391032366
15405,TOP3A---Cluster2,0.05846557837597066,0.1109566870296959
9655,NAALAD2---Cluster1,0.058451872577938026,0.0945531081710632
10674,PCDH20---Cluster1,0.05841623949573978,0.07310044775864259
10817,PDLIM2---Cluster1,0.058412947587183815,0.07634275399286711
4041,DDAH1---Cluster1,0.05838637550498167,0.032309117710802464
6751,HIST1H3D,0.058371766944357764,0.1096216597952045
17056,ZSCAN2---Cluster2,0.0583555293404926,0.04036614462157938
593,AMOTL2---Cluster2,0.058347261827723984,0.015775672138001982
16379,WNT11,0.05833142424647026,0.06405400674056168
14653,TAPBP,0.05830913854699055,0.012091135864815037
13603,SLC25A21---Cluster2,0.05827097078598568,0.06428802821138854
14211,SPPL2A---Cluster1,0.05824476498429254,0.02798936124367373
5479,FHIT---Cluster5,0.05811686561381221,0.06405128962811787
4241,DLD---Cluster1,0.058080367664327524,0.025285228533100487
4868,EPHA8,0.058046888679331714,0.06472863046143405
13993,SNORD12B,0.05803493200924133,0.08799530249831479
12000,PXMP4,0.05802458121516995,0.13521968824583538
9477,MTMR3,0.058014041564666476,0.03921917754574982
1712,C15orf57---Cluster1,0.05800581056155281,0.034202016961566474
6366,GRIA1---Cluster1,0.05793291660968568,0.07912188181831231
15704,TTC16,0.05791596315637336,0.019006816236629115
1669,C14orf138,0.0578897469057601,0.045034520809180856
6847,HNRNPH2---Cluster2,0.05788731343294691,0.031093780044631907
5534,FLJ13197---Cluster2,0.0578781533694859,0.058348734304209664
6574,HBEGF---Cluster1,0.05786426156693001,0.0500918187506598
15661,TSPAN14---Cluster2,0.05786085856810508,0.032136962801829316
3500,COQ4,0.057859273086308075,0.02695560194312115
11247,PLXDC1---Cluster1,0.0578303569010667,0.040545355451445615
9903,NFE2L2---Cluster1,0.05782157642505222,0.02331214038351834
5210,FAM48A---Cluster1,0.057796585252698374,0.035343524544365186
3642,CRTC1---Cluster2,0.057784977372443674,0.011915821929593234
11089,PIK3R4---Cluster1,0.05774519082509245,0.019413543086341595
10958,PGPEP1---Cluster2,0.0577084010025655,0.03167687698495589
16574,ZDHHC12---Cluster2,0.057700909828078885,0.06584044098397984
2599,CCDC60---Cluster1,0.05768449897505611,0.07608813656137779
16883,ZNF549---Cluster1,0.05764102703343137,0.06964515709721343
10583,PANK4---Cluster2,0.05763194846317416,0.01779734822012691
11863,PTCH1---Cluster1,0.05760800635878473,0.031179483382400845
7526,JAM3,0.05760327899314055,0.10962797636630782
13741,SLC39A3---Cluster2,0.05757415792415574,0.053665926273580467
14465,STUB1---Cluster2,0.057531050082375225,0.07652772635173831
5415,FEV---Cluster1,0.057497184475733175,0.04689676820485787
9099,MIR17HG---Cluster2,0.057462145914587974,0.02721925661075015
11160,PLA2G15---Cluster2,0.05746163231752825,0.02151627724876239
5690,FSIP1---Cluster1,0.057440036470229626,0.03454290643128023
7562,KAL1---Cluster2,0.05742160401240379,0.0987749741032148
11989,PVRL1---Cluster2,0.057418326850624035,0.06403483829550373
7636,KCNH8---Cluster1,0.057416178990994174,0.06824897158031293
4651,EGR3---Cluster1,0.057402133775862015,0.031967677003430256
12867,RTN2---Cluster1,0.057371181011868326,0.07667254989074558
1506,BTG3,0.05736267233580428,0.06813775841747895
1400,BMP2K---Cluster2,0.0573612750283972,0.029463320773947255
8111,LAMA2,0.057356490610687275,0.05905700386976465
1088,ATP5D---Cluster1,0.05733668029226256,0.04201624646643482
8868,MCC---Cluster1,0.057324608262728,0.12029327599502758
8339,LNPEP---Cluster2,0.05729566376206621,0.029502318541775287
14580,SYNPO2---Cluster1,0.05729563880051247,0.0513138520800908
1057,ATP10D,0.057277828557326764,0.02897233255697645
6865,HOOK3,0.05718524040561944,0.044450741640793816
7309,INCA1---Cluster3,0.0571801893257305,0.03483900742272821
5843,GALR1---Cluster3,0.05717066854712355,0.07407522409828247
3616,CRHR1---Cluster1,0.05716673614218125,0.03072768501521377
9866,NET1,0.05713502693669149,0.09934406118098622
2159,C6orf155---Cluster2,0.05711676553051015,0.0913496874426888
10248,NUDT9---Cluster2,0.057115068478013065,0.07199957793554042
11874,PTER---Cluster1,0.05710259903589774,0.0354450138133213
15766,TUBB2B---Cluster2,0.057050162215431924,0.04612321390542783
14385,STAT6---Cluster1,0.05703737795017056,0.02366644683968309
3772,CTSL1---Cluster2,0.0570332084679543,0.030782938803787782
1556,C10orf35---Cluster1,0.05703288688273595,0.03507323820814022
8198,LDLR---Cluster1,0.0570173711364974,0.07979832526960008
11811,PSMB6,0.056992263147673014,0.030636190575669863
2379,CALD1---Cluster2,0.056985616173090566,0.03289679647885657
6290,GPR37---Cluster2,0.056951071483098914,0.0114792141180229
10983,PHF13---Cluster2,0.056918480701128864,0.034870377105530204
2256,C9orf142,0.05691729618397873,0.03348337883466841
2015,C2orf15,0.05685903105624252,0.03058865062876418
15916,UBQLN4---Cluster1,0.05685626735482184,0.03320105643980102
12710,RPL19,0.05685038186855729,0.03516319256500055
6344,GPX7---Cluster2,0.056845764478829525,0.09456589245078684
10194,NT5C1A---Cluster1,0.056839908487026525,0.03793357273118278
5569,FLT4---Cluster2,0.05683414699800175,0.024651076199862336
12886,RUNDC2A,0.05682904726779098,0.036558699213185206
16738,ZNF236,0.056808970653045965,0.08647245564500511
15079,TMEFF2---Cluster1,0.05680662432034163,0.0794148531621968
1931,C20orf108,0.056805161205723174,0.03143929118849556
4229,DKFZP686I15217---Cluster2,0.05678959664650659,0.019979072482341348
3398,CNTN1---Cluster1,0.05678459060946633,0.043467361827270255
3169,CHST13---Cluster1,0.05676101708265225,0.02202544129601089
15352,TNIP2---Cluster1,0.056754086462133625,0.02775075747397872
1913,C1QL1---Cluster1,0.056714514190513876,0.08753761636922887
4786,EML2---Cluster1,0.05670335121730163,0.023495624257415502
360,AEBP1---Cluster1,0.056667317278419574,0.059209035911087525
12430,RFC1---Cluster1,0.05664043804829064,0.05000165716435465
13126,SEC61G---Cluster1,0.056617274257205565,0.028487040800793062
6501,GYG1---Cluster1,0.05661450593526472,0.0326834001165584
2737,CCT8---Cluster2,0.056533713167226864,0.06788012270089948
13768,SLC46A2---Cluster1,0.05650975515915645,0.08312801826544146
2414,CAND1---Cluster1,0.056427015899591315,0.014784058776268675
5595,FNTB---Cluster2,0.05642533070730656,0.03365824773741118
8092,KTN1,0.05640879199296365,0.0673346138041078
3234,CLCN3,0.05640306715672728,0.023347336634913073
7716,KCNT2---Cluster1,0.05635913397306536,0.08575832259736947
4686,EIF2C3---Cluster1,0.05635763744614713,0.019915683693369303
2140,C6orf114---Cluster2,0.05633552169655846,0.015992895572264108
16616,ZFP36,0.056333007642726175,0.04188356415479667
1204,B4GALT2---Cluster2,0.056330900683202074,0.03271820203122838
912,ARNTL---Cluster1,0.05631677414083273,0.02797790222591813
6892,HOXB7---Cluster1,0.056305735580714236,0.02958302417692657
9106,MIR423---Cluster1,0.05630022690621436,0.03334476559634419
281,ADAMTS6---Cluster1,0.05628565673686629,0.03359848378489472
12727,RPL34,0.05626724873593384,0.025945452090463315
7632,KCNH4---Cluster2,0.056227354382345794,0.08936072243495546
14257,SRD5A3---Cluster2,0.05620494733437127,0.026682066982543242
7416,IRF8,0.05607236691882826,0.12380501911767244
9076,MICALL1---Cluster1,0.056040067294779415,0.02292843440807164
954,ASAP2---Cluster2,0.05603940739425108,0.06467883025221235
5445,FGF20---Cluster1,0.05600944589152902,0.052547868820570144
8743,MAP3K7---Cluster1,0.0559898971508824,0.05521251768993102
8005,KRCC1---Cluster3,0.05597046359226883,0.021567876188883818
9229,MOBKL2C,0.055955162751035264,0.04775088280708871
16553,ZC3HAV1---Cluster2,0.05593376256182357,0.07324349835906714
14716,TBL1X---Cluster1,0.05590293172732833,0.051785449455409284
9664,NAE1,0.05588514068377471,0.02418602651572344
10482,OXA1L,0.05583466001171936,0.034578237075033436
5561,FLRT3---Cluster1,0.05582682245680104,0.028052996651101145
10992,PHF21B---Cluster2,0.05582526585706933,0.03935618086348226
8746,MAP3K7IP2---Cluster2,0.05579805721571016,0.03418877320385688
6838,HNRNPA1---Cluster1,0.055779022307802274,0.03140779531109091
6110,GMPR2,0.05577035207294319,0.02548838901004001
16214,VPS53---Cluster2,0.05576882697516501,0.0739150988227341
14300,SSH3---Cluster1,0.055763802039860935,0.055067803972165215
2782,CD34---Cluster2,0.055740958135314635,0.07958954239083756
159,ACOT7---Cluster2,0.0557386609374457,0.019455585260272374
11229,PLIN2,0.055715707500389865,0.1297780113250499
386,AGFG2---Cluster1,0.05568760626137939,0.029347324595071087
3688,CSNK1D,0.05568385976661692,0.04454523933592661
16031,URB2,0.055668027498958716,0.030106645867358107
1147,ATRNL1---Cluster2,0.055664380874968514,0.05436721981299698
4470,DSTYK---Cluster2,0.05559876838609015,0.023961233023710737
11238,PLLP,0.05556206556363147,0.040974432576095024
5507,FKBP1A---Cluster2,0.0555580845795331,0.03701113155426819
14092,SORT1---Cluster1,0.05548004774785408,0.02362643184361972
5692,FST---Cluster2,0.055459586579807915,0.07969680764288016
14105,SOX17,0.05545685452792299,0.05003239747768814
14308,SST---Cluster1,0.05544412555847896,0.1106951653827798
2741,CD109---Cluster2,0.055426708796168886,0.030917348696685044
12295,RBM26---Cluster1,0.0554105942570723,0.040267627599792966
10232,NUDT12,0.05539414299204457,0.10312711291393488
16593,ZEB1---Cluster2,0.0553813451777119,0.05707834802069212
13593,SLC25A15,0.05533100935552357,0.05116642651217575
6722,HIST1H1B---Cluster2,0.05532366379060318,0.12363683871473224
4027,DCTN2---Cluster2,0.055308151072840366,0.047080059401687364
7296,IMPAD1,0.055270986885590866,0.03245792069606845
13938,SMPD3---Cluster4,0.05526972520411014,0.04270513795525792
11461,PPM1B---Cluster2,0.05526828340273937,0.009532729657576556
10233,NUDT14---Cluster1,0.05526317116282525,0.0478506325144878
9176,MLST8,0.0552598364888634,0.0325557284414634
7963,KLK10---Cluster1,0.055249026690766936,0.06824447086689213
10340,OGG1---Cluster2,0.05521775495520389,0.042849848381497836
3047,CEPT1---Cluster1,0.05520253347849423,0.02452502833216038
425,AHSA2---Cluster2,0.05515195506789679,0.023755360388147847
12913,RYR2---Cluster1,0.05513372414783968,0.10854773914360284
12849,RSPO3---Cluster2,0.05512411634144857,0.012132311744530316
9698,NAT8L---Cluster2,0.05509879963973256,0.09435750565501956
10417,OSBP---Cluster2,0.055090430931519316,0.03290256162209785
15121,TMEM143,0.055066636084296426,0.02101282089288319
16412,WWP1,0.055060610833893145,0.03604674281677876
1821,C19orf6---Cluster1,0.055014476102749364,0.03150429563321453
15478,TRAFD1---Cluster1,0.05500915627167943,0.02435925704582937
12060,RAB27A---Cluster1,0.054995862122435714,0.024622767148260064
3817,CXCL1---Cluster1,0.05499459880413498,0.07539369558944975
12787,RPS29---Cluster1,0.05498045624264847,0.031276886654079385
14027,SNTB2---Cluster2,0.05494701987616507,0.026565696371264973
15447,TPPP3,0.054936111408545,0.04347841417015167
5634,FOXL2,0.0548971344156351,0.1260614474393599
11751,PRRX2,0.05487635918825625,0.07408106796459757
13866,SLITRK5---Cluster1,0.05487431915165631,0.04357771859762078
7215,IL17RA,0.05486843132983808,0.04249649901977196
2796,CD44---Cluster3,0.054829911384135836,0.042116283933700566
9396,MS4A7,0.054817207860237215,0.04159388472570432
6129,GNAS---Cluster5,0.05480669516323276,0.015579669560700045
12209,RARRES3,0.054786372027581735,0.04928224084152867
16308,WDR5---Cluster2,0.05476184474990947,0.03072234997491715
5225,FAM57B---Cluster2,0.054751270154266334,0.02658245992156002
6347,GRASP---Cluster1,0.054730789434867366,0.05739661645421745
14579,SYNM---Cluster2,0.05472982380232347,0.09783033341172097
17061,ZSWIM1---Cluster1,0.05472688735110099,0.0306036899118593
12757,RPP25---Cluster2,0.05471551841726582,0.02176962988928705
8093,L1CAM---Cluster1,0.05469444644440597,0.06600102483925045
1512,BTN2A2,0.05469162111257287,0.030212475724067173
3584,CR2---Cluster2,0.05466097360972995,0.030125541001788964
1995,C22orf26---Cluster1,0.0546495422871922,0.04320523512219218
11514,PPP2R1A,0.05462723720903208,0.032302323260840995
1748,C17orf101---Cluster1,0.054608981176984886,0.02756523834381358
10411,ORMDL2---Cluster1,0.0546055781476579,0.021146588830849758
6824,HMGN4---Cluster1,0.05458240901888423,0.030108127046099782
6777,HIST4H4---Cluster1,0.05455687794259543,0.021982165824433644
12687,RPAP3---Cluster1,0.0545264297262432,0.03284405760938991
7607,KCNC2---Cluster1,0.054468914496103686,0.07872741315315801
7930,KLHL11,0.05444839238489065,0.017952947748951554
765,APOBEC3C,0.05440099315274194,0.06295266377811938
15839,UBA6,0.05437815408642881,0.029467102968951345
14527,SUPT6H---Cluster2,0.054370821278186585,0.032919640513265784
3288,CLIC3---Cluster1,0.0543654369150783,0.025345307607764392
3967,DAZAP1,0.054361179228174634,0.016636630439961813
10172,NRSN2---Cluster2,0.054357645861726624,0.03978252792489243
11829,PSMD12---Cluster1,0.0543227173751702,0.02074469137600376
157,ACOT4,0.054247942861311634,0.08748893210651662
8350,LOC100130987---Cluster2,0.05423810272621519,0.0454209839848867
6994,HSPA1L,0.05422179956420183,0.06732688613900334
431,AIF1L---Cluster2,0.054213693066420564,0.02810328847288188
5742,FZD1---Cluster2,0.05421059270796972,0.021598066069246764
15789,TUSC3,0.054210450737452766,0.03097573190156915
688,ANXA2---Cluster1,0.05417239020127308,0.02243468317020575
3539,CP110,0.05416962388760228,0.022853260093852804
6309,GPR78---Cluster1,0.05416127180797788,0.0808048769010865
6539,HADHA,0.05411123196237677,0.032095247271948416
15190,TMEM215---Cluster1,0.05407892773656752,0.07454593707672336
10201,NT5E---Cluster2,0.05398871842987096,0.12060597087745364
4667,EID2---Cluster2,0.05397447432404924,0.02680722486975131
7659,KCNJ6---Cluster1,0.05396462877229219,0.06741312368719339
16385,WNT4,0.053928099125398914,0.09053824675092907
9355,MRPS14,0.053920949856765724,0.03648827082995329
9902,NFE2L1,0.053900275756282735,0.03518667697038047
5728,FXR2---Cluster1,0.05389494036002615,0.02248977082824906
12442,RFTN1---Cluster1,0.053883127912874855,0.06833764511860216
662,ANKRD46---Cluster2,0.05388068011950277,0.011951245871490268
3095,CHD5---Cluster2,0.05387963800352994,0.04757826728382399
4753,ELMO2,0.05387749152552982,0.021881820322546763
4484,DUSP1---Cluster2,0.05386240599421992,0.06982134838741245
7177,IGFBP7,0.05383186328197873,0.07065231400766918
2209,C7orf46---Cluster2,0.053815684769733835,0.039781233007672286
6375,GRIK3---Cluster1,0.05380848218560947,0.06701143316839643
14518,SUMO1,0.05379939902330546,0.01682762590384351
5338,FBXO16---Cluster1,0.05376787906655635,0.027961244801831743
4167,DHH---Cluster2,0.05375925686872884,0.02649372554685289
8729,MAP2K3,0.053699060721910614,0.03478424098950593
5867,GAS7,0.053683185990836484,0.04194524945951352
3971,DBF4---Cluster1,0.05367510539668288,0.022626384758727247
16747,ZNF264---Cluster1,0.0536717810419696,0.02040384530225269
16157,VGLL4---Cluster1,0.0536703274438712,0.034664070864180184
3308,CLN6---Cluster1,0.05365485253793202,0.02288687495944025
9215,MMS19---Cluster1,0.05364980344949364,0.04115339450907282
2455,CASC3,0.05363054327003621,0.029458434359261463
1133,ATP8B2---Cluster1,0.053560953108296436,0.04007391646010508
15357,TNKS---Cluster1,0.05355580010121967,0.03230679872557863
3857,CYB5B,0.05354816868163681,0.040607614539861565
3286,CLGN,0.05350665306733753,0.031735638179559614
2442,CARD11---Cluster2,0.053483220008660334,0.057499899944909214
3349,CMTM6,0.05346306194571465,0.019750020180382168
2374,CALCB---Cluster2,0.0534628856242315,0.07933995257845691
16364,WIPI1,0.05346252407733062,0.023091354318868038
3670,CSDE1---Cluster1,0.05346050037459507,0.02505250012654381
5023,EYA1---Cluster1,0.05345457370074072,0.06724438343984533
2772,CD2AP---Cluster1,0.053453077270538184,0.030169173727603436
3516,COX16---Cluster1,0.05342936223779468,0.03242171223996798
14926,THBS4,0.05340107341787214,0.09406976745067903
6306,GPR68---Cluster1,0.05339151019501505,0.05912831448780286
5265,FAM86C,0.0533855570655849,0.009414759208339887
12206,RARG---Cluster2,0.053349731713733486,0.010432064599808685
3864,CYB5R3,0.053325035913370886,0.03945765945352425
2580,CCDC37---Cluster1,0.05331206327330665,0.050677246609338256
13467,SKI,0.05331008204927447,0.03453929816454577
2868,CDC5L---Cluster2,0.053296050364127316,0.030220459256921618
3668,CSDC2---Cluster1,0.05326510286610989,0.032445107860353865
7363,INTS5---Cluster1,0.053261021181431584,0.019267078559600342
11453,PPIL2,0.053249691236554944,0.017507985446494238
13656,SLC2A11,0.05320719610680764,0.057199316192850125
12073,RAB32---Cluster3,0.053191098816680236,0.03655974332093063
4168,DHODH---Cluster1,0.05318316451295977,0.02062194551700545
15605,TRPM3,0.05315469159994254,0.061014245114800116
3600,CREB1---Cluster1,0.053137027279425264,0.06433084629737579
10886,PEX13---Cluster3,0.053125549251386406,0.01443648199022081
13864,SLITRK3---Cluster1,0.05310472030823445,0.08134114688740124
16659,ZMYM2---Cluster1,0.05309975370218141,0.1298911051828307
8843,MBD6---Cluster2,0.05309052531437535,0.017973666328694817
7496,ITPKA,0.053086424303084016,0.01404000912495428
7676,KCNK6---Cluster1,0.05303989991768869,0.06402186430150911
1018,ATF2---Cluster1,0.05298976350302344,0.017770956499866982
16689,ZNF143---Cluster2,0.052980161069066285,0.07621765115862296
4536,DZIP1---Cluster2,0.05296910566164476,0.08626514859817756
15799,TWIST1---Cluster4,0.05295522839416552,0.09432513809849356
13289,SFRP4---Cluster3,0.052944854170680115,0.0478102815630315
7063,IARS,0.05289984248126207,0.01759939602986222
5025,EYA2---Cluster2,0.052886042600831934,0.031486954679798465
2598,CCDC6---Cluster2,0.05288343940925666,0.016180602908776064
12226,RASGRF2,0.05287110849174567,0.12734994986574288
8211,LENG9,0.05276269221823867,0.11339774930638638
8408,LOC729991,0.05274195268413015,0.019192480809077397
8788,MAPRE1,0.052717577543929466,0.029902291326355763
11815,PSMB9,0.052712010754528665,0.019784696851694542
14367,STAR---Cluster1,0.05270748639530228,0.10322986760972823
12323,RBMS2---Cluster1,0.05270738826222213,0.026472132149390242
6475,GTF3C3---Cluster2,0.052700202256016966,0.04838043029536679
6294,GPR4,0.05268998468851226,0.033012055768460835
6047,GLG1---Cluster1,0.052584232313284636,0.01892040984545528
4163,DHDDS---Cluster2,0.05258131409441776,0.013428820257520029
2370,CALB2,0.052568422606131135,0.04340625005721016
6071,GLRX---Cluster2,0.05254225780459136,0.04077512013081235
2326,CACNA1A---Cluster1,0.05252813948489389,0.07275613586389433
16988,ZNF718---Cluster1,0.05249083897901488,0.07427611856833435
3442,COL21A1,0.05247324656188072,0.11169893439773494
6245,GPR137---Cluster1,0.052464675375437135,0.0239118608173416
12930,S1PR1,0.0524642851298625,0.06422266336809476
9167,MLLT10,0.05245986687273956,0.03264171750139371
10573,PALM2-AKAP2,0.05239302884379417,0.09834916321328484
14574,SYNGR3,0.05238846605871009,0.08499082221008003
3147,CHRDL2,0.05238063443662501,0.08127631533466385
1229,BAI3---Cluster2,0.05237749893810992,0.08494485160582052
3027,CENPN---Cluster2,0.05237677254676672,0.014092178257098338
5545,FLJ39739,0.05237537400167006,0.009579828865065984
3337,CLVS1---Cluster1,0.05236947325550497,0.06458726913574467
13176,SEPP1,0.052298402272243326,0.050211454991105166
8861,MC3R---Cluster1,0.052294814540584086,0.038909846740304635
9753,NCRNA00173---Cluster1,0.05227095263276752,0.06671061750092405
1911,C1QBP,0.0522633254847943,0.020311294513937032
