UTR5_A4_minus_S4_divavg,TSS200_A4_minus_S4_divavg,TSS200_primate,first_exon_avgMval,first_exon_avglogFC,first_exon_numHypo,CDS_S36,UTR5_A27_minus_S27_divavg,TSS200_placental,fullTranscript_A36,TSS200_vertebrate,fullTranscript_S36,fullTranscript_avgMval,TSS200_A27_minus_S27_divavg,UTR5_avglogFC,last_exon_A36,CDS_A36,UTR5_avgMval,first_exon_S4,first_intron_avgMval,TSS1500_A27,first_exon_primate,UTR3_A36_minus_S36_divavg,first_intron_A4,UTR5_numHypo,first_exon_A4,TSS1500_A4_minus_S4_divavg,intron_A36,last_exon_S36,first_exon_numHyper,TSS200_A36_minus_S36_divavg,UTR3_A4_minus_S4_divavg,exon_S36,last_intron_A36,intron_S36,CDS_ATT,TSS1500_S27,TSS1500_A27_minus_S27_divavg,TSS200_A4,exon_A36,CDS_TA,CDS_TT,TSS1500_avglogFC,CDS_TAA,CDS_AT,TSS200_A27,last_intron_S36,CDS_C,first_intron_avglogFC,TSS200_numHyper,fullTranscript_length,first_exon_A27,CDS_T,first_intron_length,first_intron_A36,CDS_ATA,UTR5_numHyper,TSS200_CG,TSS200_GC,TSS200_S4,CDS_AAT,last_exon_length,TSS1500_avgMval,fullTranscript_avglogFC,fullTranscript_A27,first_exon_placental,TSS200_CGG,regulated
-1.5878164293098,1.12479954558334,0.007525,-3.36755827711096,0.0687684145814194,1,0.467444764938599,-1.17508983771982,0.00059,0.236501081181137,0.000615,0.274439809609035,-2.92173789742184,-2,0.059751909406196,0.172600245746461,0.301828464719698,-3.17665891279515,33.941385630839,-2.47591751773271,0.114960057784837,0.338823188405797,0.0702926589182544,0.931048352491827,1,3.50060531985366,0.712008113675435,0.270287744104726,0.301649346399191,4,-0.332041348003943,2,0.178262834086754,0.253567214958986,0.34334948086805,0.026448362720403,0.210706068027128,-0.588001039430017,2.64610362801298,0.424999663490579,0.0897755610972569,0.121571072319202,-0.246082652711461,0.0232997481108312,0.0766832917705736,0,0.354522714981521,0.17962962962963,-0.014866366198247,1,121409,0.0476025083995185,0.337654320987654,6340,0.206453306564398,0.0239294710327456,2,0.05,0.005,0.741126291106848,0.0195214105793451,523,2.08627210978064,0.0269510241915862,0.0975965322549165,0.47923768115942,0.0100502512562814,Down
-1.30233134120124,-1.43297262075898,0.03747,?,?,?,0.556692253140486,2,0.121965,0.68628050837672,0.124085,0.25149121402597,0.00872871916754346,0.260139099804984,?,0.697499447728656,1.05703602505587,?,51.4500133686428,-1.49747456520758,0.405097346479903,0.0648181818181818,1.41867434627652,1.12005058528981,?,9.30818398495771,-0.957028910360437,0.612056429249687,0.1572907359589,?,0.354228397779376,0.587055538288118,0.474474009524142,0.719824861086156,0.246479067238345,0.0140575079872204,0.337129708843405,0.18314513638119,8.75249661573523,1.44228269260506,0.0704314720812183,0.0850253807106599,0.0356438704569576,0.0159744408945687,0.0431472081218274,0.410571634945847,0.163202698103562,0.207939508506616,-0.040314075773614,6,103255,0.271452320625354,0.267170762444865,12818,0.572197822802985,0.0108626198083067,?,0.15,0.13,52.9905298141396,0.00702875399361022,1003,-3.03866672426805,-0.0609703388035064,0.18020537984355,0.174834710743802,0.0201005025125628,Up
-1.37129569233964,-1.57411543616727,0.059315,-3.6413065778926,0.0594732508136473,1,0.441294008858118,0.580879967159024,0.0324,0.517997084294468,0.037065,0.409595988976534,-1.77786549917379,0.0384728944792472,0.132642418332969,0.749750236921918,0.641779212126962,-4.04473421368557,37.5553338323581,-1.39532030606374,0.202548673239951,0.243776094276094,0.322113536307222,0.909776955903749,0,7.1960860124673,-1.01805132054026,0.54536801610818,0.537231472993178,2,0.354228397779376,1.17441205283139,0.339274426165112,0.378350292142944,0.472536062582586,0.0199714693295292,0.210706068027128,-0.0394787716756287,8.34540374988708,0.404435163644261,0.0466101694915254,0.0932203389830508,0.022929675505254,0.00855920114122682,0.0734463276836158,0.328457307956678,0.280051967159959,0.240559440559441,-0.100792311189069,?,46297,0.235007333133987,0.314685314685315,19942,0.496042506648028,0.0156918687589158,2,0.1,0.11,70.0364345095971,0.0156918687589158,2408,-1.21941175384815,-0.0368049015973302,0.193504397142761,0.342372053872054,0.050251256281407,Down
-1.52004641772269,-1.19550667627869,0.010085,-2.62139549641067,0.0937671761258599,3,0.902672920590141,-0.632247839590305,0.14829,0.939245451482814,0.15876,0.482091646561563,-1.6360714694765,2,0.135194616325608,1.10039788904929,1.40537274940207,-2.80532814939964,53.7544506958171,-2.68715903238237,0.0985371923870034,0.18625,0.995012176207279,0.916790967358167,2,7.66440272121518,-0.436725267912883,1.04694504733066,0.547605747355755,2,-1.22994333709922,2,0.784683129625331,1.18203214471577,0.650567456357843,0.0165289256198347,0.29498849523798,-0.998416667723038,2.23901076216483,1.39323678952268,0.0729483282674772,0.0833695180199739,0.110342013310778,0.0287081339712919,0.05601389491967,0.0410571634945847,0.587124799517985,0.199826614651062,0.148715551712735,5,16755,0.177407496581539,0.258777633289987,10805,0.839623120481499,0.0187037842540235,2,0.11,0.08,8.89351549328217,0.0208786428882123,1210,-2.13704984335336,0.0429057592106889,0.0970375215986604,0.220697530864197,0.0452261306532663,Up
0.246903732734514,2,0.041545,-0.796383429379192,0.217260576849523,0,0.102665471692046,-0.094982246919528,0.020435,0.187405833842268,0.02028,0.160215914355343,-0.0313446684126133,0.0631492553765372,0.217260576849523,0.184601080829037,0.195813293981343,-0.796383429379192,0.205297837277595,-0.480910461634718,0.919680462278698,0,1.02423641440679,0.235437514423221,0,0.263125582727336,1.02738880806444,?,0.086032778823055,2,-0.332041348003948,0.377133212801876,0,0.179820574751791,?,0.0119825708061002,0.716400631292234,0.248496033338767,0.271395243898767,0,0.0239130434782609,0.058695652173913,-0.128374548529946,0.00217864923747277,0.041304347826087,1.68334370327797,0.15084870900409,0.231019522776573,-0.60665050592395,?,6302,1.45576646185785,0.212581344902386,3170,0.204080280052164,0.00544662309368192,2,0.005,0.06,0,0.00326797385620915,1467,0.325025003133984,-0.152898617864389,1.05932954367177,0,0.0050251256281407,Down
-0.790995971717371,-0.709933699544444,0.023355,-2.93495935344647,0.03899239018287,0,0.232003835539378,2,0.01079,0.7190231511819,0.012255,0.43054841781123,-0.980609940336976,2,0.03899239018287,1.02919694628875,0.869195740353106,-2.93495935344647,22.0372453094361,-1.0451984388096,0.213497250171841,0.137128787878788,0.513318728169805,0.967478941883684,0,6.96478324778086,0.133041421651425,0.739451210352985,0.575584971752752,3,-0.506219269430883,1.14198721811349,0.328672100347452,0.795733851523923,0.444630825560258,0.0149253731343284,0.589976990475959,-0.937129583645598,5.29220725602595,1.41046763320936,0.0402116402116402,0.0645502645502646,-0.161094399336887,0.00319829424307036,0.0634920634920635,0.205285817472924,0.424419469442307,0.282563025210084,-0.246987808426233,?,77022,0.139967602822448,0.256302521008403,29244,0.525267844255416,0.00533049040511727,3,0.06,0.08,11.1168943666027,0.00852878464818763,1206,-2.18734921439572,-0.0843650315618463,0.152028031324239,0.284096590909091,0.0201005025125628,Up
-1.20723391148826,-1.19858471461393,0.038775,-3.51197770493552,0.045604150642829,0,0.970197857710126,2,0.13178,2.72179594950221,0.14654,0.786721642801551,0.804142676084857,2,?,2.40571765237841,3.20812245984874,?,47.7884003953606,-2.89083792094085,0.164228653978339,0.151021857923497,1.31933493063269,10.2992486849532,?,8.45329448209274,-0.614660262458112,3.00161659310403,0.504529866216015,2,2,1.58357398192064,0.470933158706797,2.96217289139503,0.309591381521067,0.00988319856244385,0.168564854421703,-0.0260594052102216,7.05627634136794,2.69462473210146,0.0527964205816555,0.0519015659955257,-0.0721143409530884,0.0134770889487871,0.0331096196868009,0.0821143269891695,0.949991348230254,0.246880570409982,0.0219202464731575,6,17727,0.403840952405752,0.204991087344029,473,1.08145791749949,0.00988319856244385,?,0.08,0.07,28.1627990620602,0.00898472596585804,813,-1.48847260575565,-0.0909238504780455,0.180654298673076,0.185486338797814,0.050251256281407,Up
-1.11575016802583,-1.44681398400965,0.018705,-3.28409265685735,0.00449154413520617,4,0.692674585440808,-0.632247839590302,0.04848,1.00103912922111,0.043165,0.652491296675877,-2.71011905104746,-0.632247839590301,0.0115514774404496,1.25636643737507,1.65141807168595,-3.30260358718094,23.0433883404776,-3.3675951995984,0.104011480852948,0,0.835586714851523,1.46817994824721,3,5.09341214039703,-1.08112007295301,0.76490612442273,0.494037395094291,3,2,-0.308952850731569,0.289472675535371,1.01181322324918,0.6462842763233,0.0130869899923018,0.210706068027128,-0.678033923140627,4.81726557920311,1.24224672282659,0.033587786259542,0.0442748091603053,-0.113540168510472,0.0169361046959199,0.0526717557251908,0.164228653978339,0.758256438104309,0.229371688115064,-0.0179362831267688,4,48357,0.161008484292489,0.202119606358819,9335,0.814701818775026,0.00846805234795997,3,0.095,0.12,30.0156147898273,0.0200153964588145,958,-3.23909719861125,-0.0121229085984113,0.134318573626224,0,0.0201005025125628,Up
-1.36095211506128,-1.30652648053835,0.789205,-3.18327457207818,0.0202469376090912,1,1.10594187288312,-0.0949822469195274,0.748085,1.11182246489458,0.7147,0.42768262073351,-0.03670668876454,-0.878297708947505,0.0202469376090912,1.5290774886358,2.05925967339457,-3.18327457207818,29.0919292009652,0.18464192516718,0.197074384774007,0.534323880597015,1.08039339826253,1.69939762810533,1,5.28613124310285,0.729038050041351,1.18571132066539,0.674072092701278,2,0.624150412034498,2,0,1.44300371378117,0.438964533823691,0.0188143414980476,0.379270922448831,-0.632247839590302,4.27447509140558,1.46270717518008,0.0641975308641975,0.0994708994708995,-0.704937400593117,0.0191693290734824,0.0518518518518519,0.123171490483754,0.702302181236158,0.230984928145811,-0.327107220839121,0,106827,0.183838045498141,0.293375394321767,59257,0.952609739010572,0.012779552715655,2,0.075,0.05,20.3809730054383,0.0170394036208733,3183,0.0435984937441412,-0.0949447129298032,0.165878212102397,0.711519402985076,0.0301507537688442,Up
-1.28206766205194,-1.19628588556828,0.0068,-3.59379857229007,-0.0089739370987113,1,0.391956790476465,0.260139099804984,0.069795,1.16442405675604,0.072595,0.289667627358537,-0.652001568343067,-0.0949822469195249,-0.0089739370987113,1.29786503366067,1.86115535865859,-3.59379857229007,46.2691418567123,-0.942135232031507,0.218971538637785,0.0325966850828729,1.09212298720124,3.27680623166838,1,10.0461222879654,-0.308954297611973,1.14301021295286,0.322329959932121,0,2,2,0.404519508119941,1.74864993123032,0.259851938508177,0.0199579831932773,0.252847281632554,-0.143596404125461,6.98842753039325,3.37547809656941,0.0980187695516163,0.0802919708029197,-0.387470249418565,0.0294117647058824,0.0636079249217935,0.287400144462093,0.553553011111498,0.167701863354037,-0.0347370592931411,3,28212,0.45367031485729,0.289855072463768,4518,1.15384868799066,0.0168067226890756,0,0.1,0.095,27.7922359165068,0.0262605042016807,881,-0.564661639373747,-0.0369210566176988,0.156591194953116,0.0208011049723757,0.0452261306532663,Up
-1.04798705224927,-0.180898760255268,0.062355,-3.8213586325728,0.080944679657655,0,0.842042132800183,2,0.252,1.32684704532029,0.25889,0.495405982336391,-1.57804613627966,2,0.080944679657655,1.02142491009836,2.07062169257015,-3.8213586325728,23.7719401391056,-2.63816437960004,0.202548673239951,0.106169811320755,1.22150938176016,4.61834825991952,0,6.40083122402752,0.770552992802469,1.27815546279263,0.235215816223097,2,-1.22994333709922,1.06884531516775,0.733779572868731,1.53685362184819,0.514080441339053,0.00967117988394584,0.252847281632554,-0.220900549749876,5.56360249992472,2.79906755117516,0.0257296466973886,0.0449308755760369,0.160853488873348,0.00851063829787234,0.0491551459293395,0.328457307956678,0,0.22417079679756,-0.0092897042391753,3,49551,0.154932692432395,0.197102554327106,2521,0.772838539206609,0.00541586073500967,2,0.07,0.09,6.67013661996163,0.0177949709864603,1878,-2.37718886511382,-0.0165752977029795,0.141356422517732,0.232415094339623,0.0100502512562814,Up
-1.15393229090186,-0.211562294645222,0.07462,-3.39570566769132,0.0443436212700598,0,2.15948817262508,2,0.1008,0.576741116377301,0.11216,0.847665038243015,-1.74722698125567,2,0.00535192094994448,1.31643645766207,1.21203682549549,-3.20487983734471,42.6332886697004,?,0.158754365512394,0,-0.428484483863426,1.12513103626373,0,7.39756266814365,0.339439879927254,1.37807033743256,2.33058398428193,2,2,-0.0882452745728409,2.10350144222369,1.33733227445036,2.38632516554789,0.0106382978723404,0.379270922448831,-0.819725622087598,3.59598698165866,2.20659825284309,0.023489932885906,0.0479386385426654,0.00261612719400657,0.00290135396518375,0.0522531160115053,0.0410571634945847,2.10350144222369,0.260456273764259,?,?,51442,0.192240899305748,0.221958174904943,5970,0.335173101448299,0.00290135396518375,1,0.065,0.065,4.44675774664109,0.00822050290135396,880,-2.84302919552557,0.0832547337777448,0.178141574821961,0,0.0251256281407035,Down
-1.43339387162614,-0.230377821975445,0,-3.52204808699177,0.0137708926628324,1,0.869962796294709,-0.333084022785696,0,1.47088989197331,0,0.487328102264458,-1.62456434532767,2,0.0137708926628324,1.47017564201695,2.26589206892493,-3.52204808699177,56.0851497081602,-2.80821185335554,0.131382923182671,0,1.28505627527035,4.04191759318771,1,9.16875823982321,1.15851088906368,1.46249108607161,0.359914695437514,2,-0.94633748560606,1.02738989917611,0.729538072447524,2.09227382650129,0.494877536820983,0.0180451127819549,0.252847281632554,-0.632247839590304,2.64610362801298,2.13064860199641,0.0468796655718125,0.0647954613317408,-0.236104050603781,0.0135338345864662,0.0668856375037325,0.123171490483754,0.68150577230059,0.213163356062852,-0.0466709356247464,0,63969,0.406872791387777,0.243107026386007,6221,1.21767424884902,0.0132330827067669,2,0.135,0.16,3.33506830998081,0.0225563909774436,1315,-2.95722389366064,-0.0424934755917472,0.146978856012442,0,0.0452261306532663,Up
-1.41156490726869,-0.507737011486691,0.031125,-3.30370440718066,0.100595376210346,0,1.13811858539348,2,0.082505,0.958783284546411,0.06985,0.585834376123232,-1.71436605923693,-1.17508983771982,0.152875602244366,1.78522956473842,1.18350827242944,-3.8213480949624,59.0225990991712,-1.90264901681734,0.22444582710373,0.893951030927836,0.995012176207279,1.49686252750223,0,8.88329793173799,0.77232452403378,1.00845028847819,0.857405479167267,2,2,2,1.22931902467618,1.0306320953508,0.41917601203733,0.0256410256410256,0.29498849523798,-0.271613426760981,1.76406908534198,1.17233673409609,0.0478764478764479,0.0687258687258687,-0.0043447668414415,0.0163170163170163,0.0810810810810811,0.0821143269891695,0.469881185902538,0.187260168841136,-0.0651928802736023,0,19497,0.211634863374148,0.252494244052187,8585,0.814900344871103,0.0155400155400155,1,0.045,0.075,2.96450516442739,0.0256410256410256,552,2.99053279685529,0.00794148922301676,0.161305776462286,0.900969072164948,0.0150753768844221,Up
-1.51321056099009,-0.383031791541006,0.052185,-3.15246796105028,0.0895581705215517,1,1.16691704372816,2,0.13122,0.78812226927187,0.140745,0.649752614357653,-2.09325300037985,-1.54012552821648,0.135594512089956,0.835832671531472,1.34193874892725,-3.54950474963531,53.6070791465207,-0.504430559374216,0.175177230910228,0.233217391304348,0.471727468921416,0.610882326099064,0,6.65079253823065,0.867764765793552,1.10782572616285,0.530403192688631,2,0.501245498175046,1.632596922204,1.83444893217183,0.884146698787626,0.649537262444371,0.0139500734214391,0.337129708843405,-0.632247839590303,4.27447509140558,2.01182980240715,0.0259029551258665,0.0594673476833273,-0.028066867385117,0.00550660792951542,0.054359722728931,0.0410571634945847,0.668743233076897,0.260696156635243,-0.0817811838874908,2,54291,0.162281278634722,0.229876722262509,12284,0.529097594743465,0.00624082232011747,2,0.11,0.135,6.29957347440821,0.0139500734214391,2439,-2.84783139416938,0.0210224287579347,0.165163369752211,0.299565217391304,0.0402010050251256,Up
-1.5573431073093,-1.50421138087264,0.237705,-3.39250683265033,0.0634416905154532,1,3.08271763084507,2,0.249065,1.13703637243609,0.23139,1.97251067059431,-0.414489613492818,2,0.0634416905154532,0.894066915039812,1.41707263276887,-3.39250683265033,31.7625082530907,-3.56593540848863,0.169702942444284,0.720338095238095,-0.383813514358364,6.10772075310337,1,4.20016448890949,-1.66233501825511,0.998000870924954,1.34486157781515,6,-0.70851569728316,1.23242622968663,0.107687787144558,1.28432825137763,1.6352801909646,0.00259403372243839,0.29498849523798,-0.539220405775416,2.30685957313952,0.256740411050623,0.0334620334620335,0.0366795366795367,-0.0441152849173331,0.00778210116731518,0.0193050193050193,0.123171490483754,3.40232582439262,0.267560664112388,0.0892584256670014,1,33000,0.0782041209420662,0.175606641123882,1022,0.272340782407026,0.00453955901426719,6,0.235,0.195,16.3047784043506,0.00324254215304799,2440,-3.16479526362205,0.0237197924143742,0.108490444143266,0.839361904761905,0.105527638190955,Up
-1.40922261291331,-0.687707285477246,0.07195,-3.17414982961111,0.0239243326926562,1,1.70773957293934,-0.0949822469195241,0.25619,1.63920701100611,0.24019,1.22529575510539,-1.45987756516062,-0.878297708947505,0.0239243326926562,2.2787116993942,2.52042326209233,-3.17414982961111,44.8693264177697,-3.15143257320803,0.169702942444284,0,0.562398463666926,9.54573932451697,1,8.78764720455345,0.0877690885718978,2.11913131873131,1.38186226131484,1,-1.22994333709922,0.748890080589079,3.64067557307947,1.88144870774746,1.57585545755815,0.0236842105263158,0.210706068027128,-0.215573892595404,2.71395243898767,3.81911236068996,0.0364583333333333,0.0807291666666667,-0.0174591555174151,0.00526315789473684,0.0703125,0.123171490483754,1.53678363374395,0.213917525773196,-0.0469441577069357,1,6824,0.321532003270844,0.265463917525773,1649,0.830257074571589,0.00789473684210526,1,0.13,0.12,5.55844718330136,0.0131578947368421,548,0.0147194394263239,-0.0676814627007866,0.186514078008811,0,0.0402010050251256,Up
-1.32050082636256,-0.0882467539386245,0.173725,-3.62078099029551,0.0628806335553009,1,2.14054941283037,2,0.045835,1.11374363699774,0.049875,0.940816606172438,1.04782132160226,?,0.0628806335553009,1.76954405344259,2.04132910777158,-3.62078099029551,27.6151743729101,-1.68832280350944,0.158754365512394,0.207070063694268,-0.0428359142426612,0.908564702723465,1,4.88338575805106,0.997638433676989,1.14065487990958,1.79883405305724,1,2,0.652422855446033,1.24549427500087,2.30248245365273,0.868698368156852,0.0106312292358804,0.463553349659682,-0.979576427276037,1.35697621949383,1.08878203265284,0.0599078341013825,0.0480579328505596,0.00716493134653552,0.0192691029900332,0.032916392363397,0,1.85213963466237,0.249184605348989,-0.266943944855179,?,109466,0.183057416854836,0.203522504892368,38369,0.979302503289044,0.0119601328903654,1,0.13,0.095,1.4822525822137,0.00930232558139535,1947,-0.95627150092616,-0.0430470356966859,0.161729202664434,0.256321656050956,0.0402010050251256,Up
-1.46751150848271,-0.633704301614495,0.339395,-2.08805995465644,0.322361206017688,0,1.29395199127325,2,0.40655,1.22512032742373,0.393275,0.997758971339438,0.288791059925005,2,0.322361206017688,1.53910592421231,1.57806263063592,-2.08805995465644,11.8150393018743,-1.72299800791319,0.213497250171841,0,0.452279046427708,2.28398698144851,0,1.42580834656961,0.91238918413398,1.56363932178699,1.03137782578765,3,2,0.377133212801882,2.95804890312707,1.59330603010687,1.61615060182761,0.0145161290322581,0.337129708843405,-0.449060681273838,1.15342978656976,1.73957674762488,0.0494417862838915,0.0478468899521531,-0.530247410678009,0.0129032258064516,0.0685805422647528,0.123171490483754,4.05362257095191,0.230283911671924,-0.338121732239333,?,29473,0.0892547032490973,0.238170347003155,12441,0.928143104027593,0.0112903225806452,3,0.165,0.185,2.22337887332054,0.0145161290322581,1652,-1.32046511026061,-0.0657933646906813,0.178588143724961,0,0.085427135678392,Up
2,2,0,-1.36372402471799,1.13394725885074,0,0.0769573698374522,-2,0,0.44580717504535,0,0.117921864086219,-1.27861150361435,-1.97133940906801,1.0250795275856,0.613014359853468,0.293560743172029,-1.51934141519183,0.675114041816706,?,0.0930629039210587,0,1.08415828186892,?,0,1.64814925444595,0.932321840064318,?,0.199321046325682,3,-1.22994333709922,1.11594642080771,?,0.416137968379499,?,0.00407830342577488,4.88838077822937,-1.92527234283144,0.203546432924075,?,0.0219869706840391,0.0301302931596091,0.848766281160611,0.00815660685154975,0.0187296416938111,0.0410571634945847,0.107412839602912,0.354471544715447,?,6,3746,0.0831116669930865,0.144715447154472,?,?,0.00163132137030995,1,0.12,0.11,0,0.000815660685154976,1583,-0.64312598773244,0.73153218521344,0.173172232571927,0,0.0452261306532663,Up
-1.42865383929176,-1.44895347538893,0.19374,-2.92302249478807,0.123854719757814,0,0.861728532003404,-0.168759484788894,0.135905,0.942442715330111,0.13061,0.66918981380153,-2.17222908731128,-0.632247839590301,0.123854719757814,0.870671029525033,1.1410169536999,-2.92302249478807,57.3828309372994,-3.10230758541174,0.322983019490733,0,0.49845104686603,11.7587600974936,0,8.23987817254721,-0.728394238679113,1.01229662535808,0.52170893503309,5,-0.506219269430883,1.06884531516775,1.80300123619174,0.90269928525399,0.927867025817068,0.0248287671232877,0.126423640816277,0.874750625814835,9.29528710353277,1.64778440959062,0.0581000848176421,0.0996607294317218,0.00252960537230102,0.0166952054794521,0.0843935538592027,0.164228653978339,0.612490125823958,0.178991596638655,-0.0960804867469514,2,63983,0.148287723682473,0.291176470588235,532,0.636301187913997,0.0166952054794521,5,0.07,0.07,58.1784138518875,0.0244006849315068,2903,-3.0009218639299,0.0757424898398828,0.180827855411187,0,0.0251256281407035,Up
-1.50872523958511,-1.26437470931457,0.36888,-3.43678793734177,0.490574134450639,0,1.09289116436824,2,0.410305,0.442431492190342,0.198465,0.460163321970965,1.1480454443925,2,0.490574134450639,0.259694846160526,0.822105948051558,-3.43678793734177,31.9774829282386,-3.25801530135341,0.279188711763176,0,-0.0200617648351335,7.2037009183006,0,3.92627637112429,0.35972486289039,0.657142237148802,0.326781006559492,1,2,0.81665833407667,0,0.627311959687438,0.810168012913396,0.0145498635950288,0.126423640816277,0.753256502053767,1.08558097559507,1.06450387412027,0.0487364620938628,0.0529482551143201,0.00700663406967811,0.0151561079114883,0.0682912154031288,0.0410571634945847,0.737620010270346,0.208121827411168,0.262266972926574,?,246708,0.20841199743444,0.213496566139146,162,0.232175742092076,0.0166717187026372,1,0.195,0.2,4.81732089219451,0.0236435283419218,869,-2.91217772098205,-0.157877524499303,0.179933383474979,0,0.100502512562814,Up
-1.27020271893343,-1.29209457226538,0.54663,-2.80246797629021,-0.028793966332044,1,1.8656432730987,-0.275610514829836,0.43571,1.16865830580528,0.426315,1.42263386576591,0.684075323881129,-0.247922698651056,-0.028793966332044,1.54507657745756,1.49346018996128,-2.80246797629021,28.9606353403744,?,0.257291557899398,0.227771959459459,-0.0474525046913674,0.421312150942458,1,6.62442782827227,-0.305747780445103,1.18278208235586,1.35287437155466,2,2,2,2.06901781202331,1.37383990837932,2.30194497450895,0.0043308791684712,0.29498849523798,-0.13651384700365,6.85272990844387,1.02766312073542,0.0194552529182879,0.0358841331603977,-0.0508256968964284,0,0.0255079982706442,0.246342980967508,1.24920583733591,0.312041432887354,?,7,6321,0.17107151456077,0.199827362969357,773,1.42080741318545,0.0021654395842356,2,0.125,0.125,31.8684305175944,0.0043308791684712,1446,-2.29313356901635,0.0349583484018305,0.123411818762397,0.187247184684684,0.0653266331658292,Up
-1.38095761331923,-1.14840779719041,0.01847,-4.24990484596549,0.0519765465245827,0,0.0885477688494539,-0.878297708947504,0.07674,0.338541755960592,0.081385,0.175205152541526,-2.09247679917628,-0.878297708947504,0.0519765465245827,0.39369130802178,0.387031966705406,-4.24990484596549,16.7485919225337,-2.14418565925824,0.821143269891695,0.0249887005649717,0.893197820348346,0.580459679284693,0,3.29660889481553,-0.443459564386537,0.274287990735308,0.151544075416911,1,2,0.730717591938106,0,0.361722776815935,0.269261239695042,0.0227920227920228,1.01138912653022,-0.207631643522359,4.41017271335496,0.362194157663638,0.0471253534401508,0.0876531573986805,-0.276427846159858,0.0123456790123457,0.0706880301602262,0.369514471451263,0.252869719234371,0.195509822263798,-0.199505897665389,1,34397,0.185569100540496,0.269410664172124,19006,0.282202370473401,0.0113960113960114,1,0.115,0.13,16.3047784043506,0.0142450142450142,6038,-2.15924482127417,-0.00288089480271767,0.336602613759133,0.157073446327684,0.0251256281407035,Down
-1.50959779870338,-1.07626465625005,0.03707,-2.71347643580454,-0.328234802384205,1,0.878806172969728,?,0.103965,0.810169410478309,0.08681,0.578076093086982,-2.64139440864507,2,-0.328234802384205,0.891647874972639,1.24098991188283,-2.71347643580454,58.3916818390153,-2.61736706625858,0.531005981196629,0,0.291377010871488,0.659454222850395,1,7.1960860124673,0.722280403927074,0.890545952258462,0.526753282693746,0,2,2,4.18553858401653,1.13551809457974,0.776361952909859,0.0256410256410256,0.126423640816277,1.23080045934532,5.56360249992472,2.1492840125095,0.0540540540540541,0.105945945945946,-0.165617806310971,0.0130932896890344,0.0832432432432432,0.287400144462093,1.01985824672958,0.209426888055704,-0.0316143378118298,2,59276,0,0.309587573647563,25701,0.687535057345895,0.0190943807965085,0,0.095,0.11,18.5281572776712,0.0120021822149482,599,-2.34032058173967,-0.105769453954923,0.176070095153577,0,0.0552763819095477,Up
-1.47047302602514,-1.5469113805244,0.227125,-3.58755262244698,0.179206261186959,0,1.12582686560219,2,0.12349,0.359302798443837,0.13743,0.912461111932901,0.903448727578545,2,0.219405380181312,0.557539467327151,0.392112627786406,-2.00221171022995,27.55465459563,-1.58882268444414,0.125908634716727,0,-0.514384353990088,2.823521947394,0,3.13148358344731,-0.842141045100669,0.434974145388827,1.00737811372172,1,2,-0.66883584205777,1.08801798735708,0.488473639206704,1.28785802585124,0.00439009093759799,0.337129708843405,-0.912326493320949,2.03546432924075,0.155637807802412,0.012788521522146,0.0274485339987523,-0.166338002941504,0.00156788962057071,0.025577043044292,0.123171490483754,2.04886504112697,0.350294756438101,0.0451066230752309,2,11515,0,0.179956562209122,322,0.140170696468011,0.000940733772342427,2,0.155,0.18,15.9342152587972,0.00282220131702728,877,-2.57201636976312,-0.157251392781262,0.13477731481505,0,0.0753768844221105,Down
-1.34892893554964,-0.86637993713359,0.566495,-2.64932958358465,0.00947346622440789,0,5.16067068321738,0.260139099804981,0.597725,3.60342006057698,0.52033,3.55542322978404,-2.19136575327961,?,0.00947346622440789,4.60298334426291,3.60475324336242,-2.64932958358465,39.1439362274006,-3.4519282699768,0.158754365512394,0.428323943661972,0.890287328080923,15.124630779775,0,8.98280032622679,-0.742676178301539,?,3.07314522971714,1,-1.35928534003309,-0.982821079704892,4.7626447748461,2.92082186315394,?,0.00144300144300144,0.252847281632554,-0.457203788045215,3.66383579263335,2.100620978264,0.0115107913669065,0.0302158273381295,0.0951351040125223,0.00144300144300144,0.0129496402877698,0,5.54769611135919,0.337159253945481,0.0216548074356781,5,2121,0.34696194502466,0.187948350071736,96,2.35077938868227,0,1,0.105,0.13,9.2640786388356,0,1345,-2.99161582362884,-0.131163644810342,0.309719290859668,0.539795774647888,0.0351758793969849,Up
-0.669882074416732,-0.295475982351932,0.58066,-3.7821554040964,0.10960979888947,0,0.352970815937342,-1.07981833366663,0.74787,0.151563407954514,0.616465,0.256234499284033,-0.721536001957305,-0.878297708947503,0.10960979888947,0.138495529875854,0.1865988308526,-3.7821554040964,10.6928510371101,-3.15978328983994,0.700708923640913,0.464517412935323,0.12422870802365,5.57329518720682,0,4.65827657438182,0.0477573697682765,0.200805795829943,0.122296595478122,3,-1.22994333709922,1.30561773354092,0.289472675535371,0.104895335271878,0.259158288569654,0.00442477876106195,2.10706068027128,-1.00175723440473,4.9529632011525,0.276054827294798,0.0200488997555012,0.0308068459657702,0.0402446064733461,0.00294985250737463,0.0312958435207824,0.739028942902525,0.565682658765336,0.313229571984436,0.0469744447838347,1,9728,0.592367035494009,0.193579766536965,112,0.0671651253909219,0.00245821042281219,3,0.085,0.115,6.67013661996163,0.00737463126843658,1032,-3.07344534135798,0.33287424237028,0.348614484442095,0.505863184079602,0.0552763819095477,Down
